profile_id,name,rank,rating,country,games,wins,losses,drops,game_type
2304480,mohamedkhamis89,24188,938,GB,10,4,6,0,1v1 Random Map
1150515,Sef Cass,24224,937,US,42,21,21,1,1v1 Random Map
2408585,carlitosgodoy90,24249,937,PY,14,6,8,0,1v1 Random Map
2407904,Chaplin,24250,937,CA,16,8,8,0,1v1 Random Map
380289,TheMonkeyPickler,24256,937,US,35,15,20,0,1v1 Random Map
365834,Tomahawk,24261,937,CH,22,9,13,2,1v1 Random Map
1853834,HuchoMiguel,24271,937,FR,57,30,27,0,1v1 Random Map
1769701,aoe2Master,24274,937,NA,242,122,120,6,1v1 Random Map
1640715,MergeVerts,24278,937,NA,105,50,55,9,1v1 Random Map
1245884,kimleonh,24289,937,DE,106,55,51,18,1v1 Random Map
104187,Aussie_CrocHunter,24295,936,AU,17,8,9,1,1v1 Random Map
697614,Crokien,24303,936,CO,17,5,12,0,1v1 Random Map
478545,JOSANKILL007,24310,936,NA,60,26,34,9,1v1 Random Map
432220,"Raymond, Prince of Antioch",24312,936,AU,20,10,10,0,1v1 Random Map
2371504,Thottolenghi,24329,936,GB,28,13,15,1,1v1 Random Map
2317458,König Klöti,24405,935,DE,13,5,8,0,1v1 Random Map
1177211,jans,24433,934,DE,13,6,7,4,1v1 Random Map
1109645,faubox,24438,934,CO,28,14,14,0,1v1 Random Map
1049551,CHAMPI-ATOMIK,24442,934,FR,93,47,46,1,1v1 Random Map
1986476,marved,24480,934,DE,121,60,61,5,1v1 Random Map
1887269,real terminator,24484,934,BE,47,23,24,0,1v1 Random Map
289232,bugout,24506,934,CA,199,99,100,6,1v1 Random Map
2432014,CaptainPlanet,24536,933,NZ,24,11,13,0,1v1 Random Map
2078830,EL COMANDANTE .Gamdom.com,24550,933,AR,39,18,21,2,1v1 Random Map
2023993,XxCoMmBuNkErxX,24555,933,NA,320,161,159,17,1v1 Random Map
668449,YouCanResignNow,24584,932,GB,23,9,14,0,1v1 Random Map
2379131,mrturtle,24605,932,GB,24,10,14,1,1v1 Random Map
2134282,TheMadDogXP,24612,932,NZ,16,5,11,0,1v1 Random Map
1872310,jimmy.35,24622,932,FR,145,71,74,1,1v1 Random Map
1304918,benedikt121212,24639,932,DE,27,11,16,0,1v1 Random Map
1171449,VendeurDePoudre,24641,931,NA,45,20,25,0,1v1 Random Map
807442,F4c4,24650,931,NA,28,14,14,3,1v1 Random Map
526957,Deep Fried Oreos,24660,931,US,78,42,36,1,1v1 Random Map
2646971,DarthGandalf,24669,931,NL,31,12,19,0,1v1 Random Map
2608388,gonza,24670,931,AR,41,19,22,0,1v1 Random Map
2436547,Gkhn,24677,931,TR,19,8,11,0,1v1 Random Map
2313242,LOL Champion,24683,931,CZ,17,7,10,0,1v1 Random Map
333080,Kaon,24705,931,DE,19,7,12,1,1v1 Random Map
263528,JeanMich,24728,930,FR,27,13,14,0,1v1 Random Map
2505390,konredus,24748,930,AR,12,5,7,0,1v1 Random Map
177790,witchdoctor,24749,930,DE,38,21,17,0,1v1 Random Map
2086335,mlanutr,24765,930,IT,91,45,46,1,1v1 Random Map
1939885,GG,24770,930,IL,52,26,26,0,1v1 Random Map
1935412,kugihsu,24771,930,NA,16,6,10,5,1v1 Random Map
217378,Coal_and_Timber,24788,930,CH,140,65,75,0,1v1 Random Map
1331760,wertykamil,24791,930,US,64,33,31,1,1v1 Random Map
796637,AJAXMANNIEE,24804,929,NL,56,25,31,1,1v1 Random Map
2018746,L1NN0,24828,929,AR,16,7,9,0,1v1 Random Map
1212411,Welleeeeh,24849,929,CO,116,58,58,4,1v1 Random Map
2645219,developersem,24876,928,TR,74,36,38,1,1v1 Random Map
2449042,RayVaugan,24885,928,AR,36,18,18,0,1v1 Random Map
1869063,alessandro.diroberto,24910,928,AE,109,58,51,5,1v1 Random Map
1815184,Misal,24911,928,TR,38,18,20,1,1v1 Random Map
279628,UnLimiteD,24924,927,AR,10,4,6,0,1v1 Random Map
732387,MadMike,24926,927,FR,237,118,119,1,1v1 Random Map
2581400,Janus,24947,927,FR,28,13,15,0,1v1 Random Map
2538874,kellycat,24948,927,AU,30,13,17,1,1v1 Random Map
2335947,miguel93011,24955,927,CO,128,63,65,4,1v1 Random Map
1172204,OffCreature7386,24996,926,NA,32,16,16,2,1v1 Random Map
279955,krayt5,24998,926,IT,27,11,16,0,1v1 Random Map
1043028,iBro,24999,926,DE,37,15,22,1,1v1 Random Map
445312,pzarola,25023,926,CA,305,153,152,3,1v1 Random Map
2484051,Zougouloukata docteur à distanc,25032,926,FR,49,24,25,1,1v1 Random Map
2206324,Cirdan,25039,926,AR,42,21,21,2,1v1 Random Map
1955385,Belowknee,25051,926,US,23,10,13,3,1v1 Random Map
1561598,Sylvain,25068,926,FR,74,30,44,0,1v1 Random Map
1452545,Nextarian,25072,926,NA,47,23,24,1,1v1 Random Map
1016744,Krog_Gar,25082,925,CH,20,9,11,0,1v1 Random Map
964623,Tunga,25086,925,TR,23,9,14,0,1v1 Random Map
815478,Butter,25089,925,DE,25,12,13,0,1v1 Random Map
489394,Maicel,25099,925,CH,26,13,13,0,1v1 Random Map
1326748,edmelenaveet,25148,925,FR,31,13,18,1,1v1 Random Map
664887,Wolfi,25163,924,DE,10,4,6,0,1v1 Random Map
2276782,jamaciadave1,25182,924,NA,150,76,74,5,1v1 Random Map
2241476,YeraoO,25183,924,NA,59,28,31,0,1v1 Random Map
1989513,Nobleza,25187,924,DK,10,4,6,0,1v1 Random Map
1943689,Shirojj,25189,924,UY,40,18,22,2,1v1 Random Map
1863015,野蠻,25195,924,HK,10,3,7,0,1v1 Random Map
1269122,Songistic | Cooper,25212,924,HU,27,10,17,1,1v1 Random Map
451033,Stankadin,25246,923,IT,10,4,6,1,1v1 Random Map
2104877,GdaFrekka,25270,923,CH,18,4,14,0,1v1 Random Map
2039047,struttnoddy,25272,923,GB,16,8,8,0,1v1 Random Map
1441823,twitch.tv/dreeze,25296,923,DE,78,40,38,2,1v1 Random Map
2111495,aframundo167,25348,922,AR,27,12,15,0,1v1 Random Map
1973677,Busk,25352,922,DK,51,20,31,0,1v1 Random Map
1927980,roulette,25355,922,TR,29,15,14,0,1v1 Random Map
827792,JLM_CONDOR,25385,921,MX,119,58,61,1,1v1 Random Map
764415,the wuiten from Hamme,25386,921,BE,608,305,303,5,1v1 Random Map
470242,MagnificentPieceO'Pig,25399,921,AR,21,8,13,0,1v1 Random Map
2570455,_warrior,25408,921,PR,148,70,78,2,1v1 Random Map
2443375,frodogann,25411,921,FR,13,5,8,0,1v1 Random Map
1980080,Aozeny,25430,921,FR,31,13,18,0,1v1 Random Map
1075206,k_cho46,25454,920,MX,327,164,163,11,1v1 Random Map
269589,Rickos,25460,920,FR,11,6,5,0,1v1 Random Map
840312,Weird Suport,25463,920,US,65,33,32,1,1v1 Random Map
2687081,wyszatkt,25477,920,CA,123,61,62,5,1v1 Random Map
1842187,/pantsyboy,25505,920,US,36,15,21,0,1v1 Random Map
2314288,^4[F.Y.N]^8EBR^8ONY,25539,919,GR,15,7,8,0,1v1 Random Map
1727695,Hebele,25557,919,TR,12,4,8,0,1v1 Random Map
303660,SurgeSplurge,25568,919,US,45,25,20,1,1v1 Random Map
1221936,sibohu,25574,919,ES,105,50,55,0,1v1 Random Map
584027,Sekuro,25587,918,DE,30,13,17,2,1v1 Random Map
2521538,trapito92,25604,918,AR,23,12,11,7,1v1 Random Map
2255611,Kenguan,25610,918,BE,81,34,47,1,1v1 Random Map
2096361,Dokkal,25614,918,FR,43,20,23,1,1v1 Random Map
1751745,Finn,25631,918,DE,10,3,7,1,1v1 Random Map
1293807,F,25644,918,BR,19,7,12,7,1v1 Random Map
815217,crushinator,25655,917,US,20,8,12,0,1v1 Random Map
616483,kagan_ant,25660,917,TR,45,19,26,0,1v1 Random Map
412845,925dami,25667,917,TW,62,28,34,1,1v1 Random Map
2140788,hoitloiftska,25689,917,DE,123,62,61,2,1v1 Random Map
1930068,bgen02 (son of kennyS),25701,917,FR,110,55,55,2,1v1 Random Map
1487205,Neaako,25711,917,FR,37,19,18,0,1v1 Random Map
1230459,stringdean,25719,917,US,22,9,13,3,1v1 Random Map
2612076,Seventh Child,25741,916,NZ,11,5,6,0,1v1 Random Map
2320296,RacsoRules,25750,916,MX,23,8,15,0,1v1 Random Map
2246744,JeremiasJero,25754,916,AR,80,42,38,0,1v1 Random Map
2207968,daWilliam,25758,916,DE,60,29,31,3,1v1 Random Map
2046265,Arrete de te branler va courir !,25769,916,FR,56,30,26,4,1v1 Random Map
2022211,Berky,25771,916,BE,25,12,13,0,1v1 Random Map
1881340,Sheep,25784,916,DE,28,12,16,0,1v1 Random Map
1728895,Tywin,25790,916,SE,40,22,18,0,1v1 Random Map
2234191,Chefen,25836,915,DK,25,11,14,0,1v1 Random Map
2228222,hitekk00,25838,915,HU,65,33,32,1,1v1 Random Map
2144428,Fasma,25842,915,CL,13,5,8,1,1v1 Random Map
2005910,gerleven,25848,915,AR,10,3,7,0,1v1 Random Map
1703845,Shibobo22,25864,915,NA,36,17,19,1,1v1 Random Map
1046438,waleuska2234,25879,914,US,130,66,64,1,1v1 Random Map
944861,BarringSanta,25882,914,SE,50,27,23,1,1v1 Random Map
2209759,Impubere,25911,914,GB,29,13,16,0,1v1 Random Map
1992548,Gambadou,25922,914,FR,13,5,8,0,1v1 Random Map
1981581,Veliuswiegraf,25925,914,NA,16,4,12,0,1v1 Random Map
1942530,p3ibol,25928,914,ES,14,6,8,0,1v1 Random Map
1853749,mannygcg,25931,914,AU,14,5,9,0,1v1 Random Map
535866,chalker,25964,913,BR,16,7,9,0,1v1 Random Map
87378,birabizah,25965,913,DE,10,4,6,0,1v1 Random Map
2529463,Nyxolas Cage,25974,913,DK,31,13,18,0,1v1 Random Map
366793,Alésiæ,25980,913,FR,59,29,30,1,1v1 Random Map
2309696,Cr@zy_RuLo,25981,913,ES,11,4,7,0,1v1 Random Map
1562020,Sentre47680,26010,913,NA,10,4,6,0,1v1 Random Map
1314026,Autopumpe,26018,913,DE,50,25,25,0,1v1 Random Map
290372,pintonium,26019,913,US,10,4,6,0,1v1 Random Map
394324,lordmwa,26044,912,GB,93,45,48,1,1v1 Random Map
1410238,Zoellick.-,26083,912,CL,41,18,23,2,1v1 Random Map
1266261,Wooden Trebuchet,26088,912,IN,129,65,64,14,1v1 Random Map
1111302,BOBARIUS3153,26089,912,NA,13,5,8,2,1v1 Random Map
876893,Timmay,26100,911,DE,65,32,33,1,1v1 Random Map
466481,diegogobellog,26109,911,NA,27,13,14,4,1v1 Random Map
2194543,MrBedtimeJr,26122,911,AU,61,28,33,0,1v1 Random Map
2193254,L'Orso di Civezzano,26123,911,IT,22,8,14,0,1v1 Random Map
853417,Jogginforcancer,26132,911,US,355,177,178,2,1v1 Random Map
1776259,WARLORD,26141,911,US,22,8,14,0,1v1 Random Map
2307945,eldurazno,26184,910,CL,31,14,17,1,1v1 Random Map
2219065,petersmithofasu,26188,910,US,55,26,29,0,1v1 Random Map
1382159,Calyst,26205,910,FR,256,130,126,12,1v1 Random Map
937426,Blueage,26215,909,AU,11,4,7,0,1v1 Random Map
105698,Sofia♥️LoveDarkness,26225,909,PE,166,82,84,2,1v1 Random Map
569411,LuckYLuke2401,26226,909,DE,185,93,92,20,1v1 Random Map
481129,Dimmy307,26228,909,AU,113,56,57,2,1v1 Random Map
2026379,Warownia,26250,909,NA,150,75,75,9,1v1 Random Map
1122715,goku.exe,26278,908,IN,99,51,48,2,1v1 Random Map
249541,MaNueL GaLLeGo,26288,908,ES,58,25,33,2,1v1 Random Map
647282,vinisilva06,26289,908,US,40,17,23,2,1v1 Random Map
2217027,jr.silos,26324,908,MX,76,37,39,5,1v1 Random Map
2056436,LucaNs27,26329,908,NA,119,57,62,1,1v1 Random Map
1635427,Joonfour,26335,908,FI,36,15,21,1,1v1 Random Map
1631443,[FAT] in the [HIKO],26336,908,US,42,19,23,0,1v1 Random Map
2473568,Solid Nate,26364,907,US,23,10,13,0,1v1 Random Map
2012929,meugeniara,26386,907,AR,19,8,11,0,1v1 Random Map
1997244,fernando.j.apaz,26387,907,AR,11,4,7,1,1v1 Random Map
1134266,MilouzZ_In the sky,26407,906,FR,26,12,14,0,1v1 Random Map
793841,Racer,26417,906,US,29,13,16,7,1v1 Random Map
717866,Bloodman,26420,906,FR,41,18,23,1,1v1 Random Map
608877,gerac89,26426,906,PA,69,35,34,1,1v1 Random Map
2673312,Nefro,26433,906,GE,40,15,25,2,1v1 Random Map
2089699,COVID-20,26447,906,US,52,26,26,3,1v1 Random Map
990391,dave6102,26477,905,US,333,167,166,33,1v1 Random Map
846699,levjoe,26481,905,CA,44,20,24,1,1v1 Random Map
739992,felipeaffc,26483,905,BR,28,14,14,12,1v1 Random Map
483396,Takeshi Kovacs,26488,905,CL,44,20,24,0,1v1 Random Map
2685254,II Corbo II,26492,905,CA,15,6,9,0,1v1 Random Map
2649484,"чё, хавать будешь?",26493,905,RU,17,7,10,0,1v1 Random Map
396143,sergio_sg87,26496,905,ES,27,10,17,0,1v1 Random Map
2504823,schlopod,26501,905,US,10,4,6,2,1v1 Random Map
2240809,jamba,26506,905,US,76,36,40,2,1v1 Random Map
2203836,Mr Emperor8541,26509,905,NA,50,23,27,0,1v1 Random Map
2179557,CockSpanker2000,26511,905,US,152,75,77,1,1v1 Random Map
595532,wetim5566,26552,904,AR,42,19,23,0,1v1 Random Map
2748022,Reo_月小凜,26558,904,TW,14,5,9,2,1v1 Random Map
2337681,JerboX7683,26573,904,NA,17,6,11,0,1v1 Random Map
374692,Sheogorath,26575,904,DE,30,12,18,0,1v1 Random Map
2079292,Bukki,26585,904,DE,32,13,19,1,1v1 Random Map
1564520,Deku,26604,904,FR,10,4,6,0,1v1 Random Map
1164585,Apheo,26618,903,CZ,40,18,22,1,1v1 Random Map
924389,Wausz,26621,903,NL,227,113,114,1,1v1 Random Map
2610777,OffCentred85,26630,903,NA,30,11,19,0,1v1 Random Map
2315762,AndreB.,26646,903,DE,196,98,98,7,1v1 Random Map
2239832,Kiwok,26650,903,AR,32,13,19,0,1v1 Random Map
2119156,Joff Rage,26659,903,NA,37,17,20,2,1v1 Random Map
330259,DerBonus,26669,903,DE,12,5,7,0,1v1 Random Map
1690232,Dose,26672,903,DE,16,7,9,0,1v1 Random Map
1519728,GregsKakadu,26678,903,DE,15,7,8,0,1v1 Random Map
1437358,Censach,26679,903,RU,72,35,37,4,1v1 Random Map
1291878,Hero,26684,903,US,267,135,132,3,1v1 Random Map
2451658,Luoar,26708,902,NA,26,12,14,0,1v1 Random Map
2341717,sanjay8,26711,902,AU,22,9,13,2,1v1 Random Map
1679749,a.noriegap88,26732,902,PE,26,12,14,0,1v1 Random Map
1635165,faNaS,26736,902,DE,49,23,26,0,1v1 Random Map
583418,Kvothe,26827,900,AR,22,9,13,0,1v1 Random Map
2264386,Yetkili Bey,26846,900,TR,11,5,6,0,1v1 Random Map
2130870,PaRaDiZze Yz,26855,900,NA,10,3,7,0,1v1 Random Map
1685587,Ynghlingar,26870,900,IT,27,12,15,1,1v1 Random Map
1523379,starzrc,26875,900,US,39,16,23,0,1v1 Random Map
1172347,keith.garfield,26885,899,US,34,16,18,0,1v1 Random Map
1108495,Titien62,26886,899,FR,42,19,23,1,1v1 Random Map
1833550,MoNoPoLaR74,26938,899,NA,24,10,14,1,1v1 Random Map
1551220,Shòt,26946,899,FR,10,3,7,0,1v1 Random Map
1501088,Ic4fruit,26949,899,DE,25,10,15,0,1v1 Random Map
248252,Ragoo,26963,898,ZA,33,14,19,1,1v1 Random Map
410565,Crazy Penguin,26971,898,AU,155,77,78,5,1v1 Random Map
2429028,ErvynKhan,26978,898,FR,13,5,8,0,1v1 Random Map
2286659,Kongbu,26984,898,FR,22,9,13,0,1v1 Random Map
2020461,vto_89,26998,898,ES,70,33,37,5,1v1 Random Map
1474252,vnct,27016,898,FR,250,125,125,31,1v1 Random Map
669535,wangzhongjia,27032,897,CN,69,30,39,0,1v1 Random Map
533802,豬頭我的車咧!?,27036,897,TW,171,88,83,8,1v1 Random Map
2574995,Abb4don,27041,897,AR,19,9,10,0,1v1 Random Map
2334269,DAAAAAAAAAAMN,27047,897,GR,13,5,8,1,1v1 Random Map
1884340,Miguelitolón,27060,897,ES,11,3,8,0,1v1 Random Map
960120,Mallus Popallus,27084,896,DE,99,47,52,0,1v1 Random Map
498570,GRAND AZTEC FORTIFICATIONS,27095,896,RU,17,7,10,0,1v1 Random Map
2366010,micheleconti96,27116,896,IT,34,14,20,0,1v1 Random Map
2085100,圆了,27122,896,CN,19,8,11,0,1v1 Random Map
2030871,ricardosilva.juridico,27126,896,BR,16,6,10,0,1v1 Random Map
1879727,Mauruss,27131,896,IT,12,2,10,1,1v1 Random Map
534108,Deaca0,27161,895,DE,23,10,13,0,1v1 Random Map
2135970,TheConquero,27183,895,PE,10,2,8,0,1v1 Random Map
2025336,A,27192,895,BR,23,8,15,0,1v1 Random Map
1671554,Laffranchizi,27204,895,FR,68,35,33,1,1v1 Random Map
1258939,WonessaTV,27213,895,ES,25,10,15,0,1v1 Random Map
914175,KingTim,27221,894,US,35,14,21,0,1v1 Random Map
2465153,eliteDVN3842,27236,894,NA,13,5,8,0,1v1 Random Map
2225772,jl,27249,894,ES,40,18,22,0,1v1 Random Map
1990202,GOOLFYZERA,27255,894,BR,38,16,22,3,1v1 Random Map
1895235,MisterRedBeans,27262,894,NZ,225,113,112,0,1v1 Random Map
479048,Gabriela Cerruti,27292,893,AR,31,14,17,0,1v1 Random Map
2602900,daniel,27301,893,SE,11,4,7,0,1v1 Random Map
2412114,aaron.foster3,27308,893,GB,11,4,7,0,1v1 Random Map
2373750,Xerxes,27311,893,CA,117,59,58,0,1v1 Random Map
2106909,tomateiro7409,27319,893,NA,42,20,22,3,1v1 Random Map
1955776,damarc,27325,893,AR,32,14,18,0,1v1 Random Map
2056672,DiAngeli90,27386,892,BR,11,4,7,0,1v1 Random Map
1769328,Cpt_Ragequote,27396,892,DE,111,58,53,0,1v1 Random Map
1496069,Nico le conquer,27401,892,FR,27,9,18,0,1v1 Random Map
1350429,Karnack1748,27404,892,NA,49,23,26,0,1v1 Random Map
1338576,Horizon,27405,892,NO,19,7,12,0,1v1 Random Map
2332454,johannes.marynissen,27434,891,BE,60,27,33,1,1v1 Random Map
2268108,StevenSeagull,27436,891,DE,20,8,12,0,1v1 Random Map
1417645,C.Baptist,27463,891,DE,48,23,25,1,1v1 Random Map
1386043,xaleate,27464,891,AU,38,16,22,0,1v1 Random Map
586517,The_Bias_King,27475,890,AU,88,41,47,1,1v1 Random Map
2301633,Mackpein,27493,890,IT,19,7,12,0,1v1 Random Map
1936001,guigui_3589,27506,890,FR,142,70,72,3,1v1 Random Map
1802285,erwan.duv34,27510,890,FR,31,12,19,2,1v1 Random Map
1378045,Earl G of AOE,27521,890,AU,78,38,40,2,1v1 Random Map
1327475,taN,27524,890,GB,176,87,89,0,1v1 Random Map
781676,hugovenez,27543,889,MX,34,14,20,1,1v1 Random Map
731915,mark.santolucito,27546,889,US,11,3,8,0,1v1 Random Map
2611526,Obikaii,27557,889,AU,11,4,7,0,1v1 Random Map
380175,tb2r,27567,889,FR,262,130,132,6,1v1 Random Map
2114777,Suanagan,27583,889,ES,15,5,10,0,1v1 Random Map
2597211,DimaRzy,27632,888,PL,25,11,14,2,1v1 Random Map
2522474,Häuptling Quack Quack,27636,888,DE,22,8,14,0,1v1 Random Map
2319307,Sandwar8920,27643,888,NA,35,19,16,1,1v1 Random Map
1946778,Dragongoblin,27652,888,AU,10,4,6,1,1v1 Random Map
1806466,perfektionist77,27653,888,DE,123,61,62,7,1v1 Random Map
1159412,justLu,27672,887,DE,14,6,8,1,1v1 Random Map
2520838,JeCuMu,27694,887,ES,69,33,36,3,1v1 Random Map
2337755,alejandrobarrios07,27698,887,UY,67,36,31,1,1v1 Random Map
2114572,Antiquity,27707,887,US,33,14,19,0,1v1 Random Map
1989553,baneden77,27712,887,US,19,8,11,0,1v1 Random Map
1222289,Knallgas M.A.,27723,887,DE,77,36,41,0,1v1 Random Map
2014710,CacıkYiyenZombi,27754,886,TR,19,6,13,0,1v1 Random Map
1918244,aymen,27757,886,DE,318,159,159,19,1v1 Random Map
306538,Josetsy,27772,886,CL,200,99,101,9,1v1 Random Map
787267,Beefallo,27790,885,IN,70,35,35,1,1v1 Random Map
1767012,KaiZerShift,27833,885,FR,47,24,23,0,1v1 Random Map
1741700,MimosaDankness,27835,885,NA,29,14,15,2,1v1 Random Map
2464293,thalasa,27862,884,US,14,5,9,1,1v1 Random Map
2163899,帝国种粮大户,27873,884,CN,161,81,80,2,1v1 Random Map
1875409,Lerri d'Arabia,27879,884,IT,16,5,11,0,1v1 Random Map
1603818,manned wolf,27887,884,US,58,26,32,0,1v1 Random Map
1197882,BUZZARD,27898,884,AU,41,19,22,2,1v1 Random Map
2478639,RBSandoval,27918,883,MX,69,33,36,1,1v1 Random Map
2103861,spirosklp,27931,883,GR,26,10,16,0,1v1 Random Map
1913519,whosayin,27941,883,TR,57,31,26,0,1v1 Random Map
1719505,Towers,27945,883,DK,328,167,161,4,1v1 Random Map
1700338,holycow,27998,882,FR,12,4,8,0,1v1 Random Map
1528267,xennonx,28001,882,DE,11,4,7,0,1v1 Random Map
733103,SwaggerOnAZillion101,28018,881,AT,54,25,29,3,1v1 Random Map
1882129,FoxyFears,28053,881,US,168,84,84,1,1v1 Random Map
1737935,UberJukeD,28060,881,AU,21,9,12,0,1v1 Random Map
1945580,Travesty,28113,880,US,15,5,10,0,1v1 Random Map
1926865,ajklump24,28115,880,US,10,4,6,0,1v1 Random Map
1214902,Chris Hansen,28137,880,CA,255,127,128,8,1v1 Random Map
2433316,wayh,28153,879,CN,232,115,117,5,1v1 Random Map
1130107,juan.novo,28188,878,AR,186,93,93,14,1v1 Random Map
1124546,GravierRose2877,28189,878,NA,14,5,9,0,1v1 Random Map
2511784,IgoCQuoiLesBails,28207,878,FR,78,38,40,3,1v1 Random Map
2369882,yaramazkarga,28211,878,TR,50,24,26,0,1v1 Random Map
2218578,LuckyMcClellan,28217,878,US,23,10,13,0,1v1 Random Map
1526250,Gunther,28235,878,AU,22,10,12,0,1v1 Random Map
1500829,Borjagronka,28237,878,ES,32,14,18,0,1v1 Random Map
85080,Lorenz051,28254,877,FR,24,11,13,1,1v1 Random Map
549275,Exponentielles Wachstum,28255,877,DE,345,173,172,3,1v1 Random Map
2653822,DavidVJ18,28256,877,NA,46,20,26,1,1v1 Random Map
2314603,enrique_pinillos,28271,877,ES,50,23,27,3,1v1 Random Map
2024813,EazyT,28282,877,FR,17,7,10,0,1v1 Random Map
1933371,Runaway Turtle,28287,877,US,22,9,13,3,1v1 Random Map
1462604,Rex,28304,877,IE,108,53,55,1,1v1 Random Map
1430421,Sonnegod Sadboy,28306,877,US,25,10,15,1,1v1 Random Map
742640,dvlopez41,28324,876,HN,22,8,14,0,1v1 Random Map
2650558,Ever,28328,876,AR,40,17,23,0,1v1 Random Map
2622851,anthonykrafft7,28332,876,US,11,3,8,0,1v1 Random Map
2250195,Kuken,28342,876,SE,12,5,7,0,1v1 Random Map
2008007,gijsnoordam,28400,875,NL,76,35,41,0,1v1 Random Map
1797941,sherryindahouse,28413,875,IE,129,63,66,3,1v1 Random Map
2686258,omostertman,28447,874,NL,94,47,47,0,1v1 Random Map
2555806,mr.reese,28449,874,TR,88,47,41,3,1v1 Random Map
2137412,s0j4,28461,874,AR,56,26,30,1,1v1 Random Map
2001850,MunroWarrior,28467,874,AR,25,12,13,0,1v1 Random Map
1846610,TuNichtSo,28472,874,DE,12,4,8,0,1v1 Random Map
57429,Dan1elx99,28482,874,NA,80,37,43,2,1v1 Random Map
1262599,or.llanos,28485,874,MX,46,20,26,0,1v1 Random Map
913388,hakanxwolf,28493,873,TR,298,149,149,3,1v1 Random Map
1860446,Conka,28526,873,TR,152,76,76,7,1v1 Random Map
265793,LogyFromEarth,28543,872,GB,37,18,19,1,1v1 Random Map
235974,mattiegamer,28550,872,NL,43,20,23,0,1v1 Random Map
399083,Smash,28557,872,US,16,6,10,0,1v1 Random Map
2575606,AAA,28558,872,TR,49,23,26,0,1v1 Random Map
2400360,Danny_93,28562,872,GB,69,35,34,3,1v1 Random Map
2230885,theguiltyparty,28569,872,GB,25,11,14,0,1v1 Random Map
2018089,Rehf Dogg,28587,872,US,20,8,12,0,1v1 Random Map
1838344,WhatIsThis,28593,872,US,76,35,41,0,1v1 Random Map
1838112,Kolorikeen,28594,872,FR,28,13,15,0,1v1 Random Map
1206277,OfficerBLT,28608,872,US,11,3,8,0,1v1 Random Map
998594,asmithg91,28613,871,NA,21,8,13,2,1v1 Random Map
2298340,Munkix,28645,871,US,28,12,16,1,1v1 Random Map
2137293,Cizna,28651,871,MX,85,44,41,3,1v1 Random Map
1779481,2baker7,28664,871,ES,44,22,22,1,1v1 Random Map
2563958,Phillron,28735,869,SE,25,9,16,0,1v1 Random Map
2159202,matthewswilcox,28747,869,US,14,5,9,0,1v1 Random Map
336551,Crixus,28764,869,IN,28,12,16,1,1v1 Random Map
861763,A.SkywalkeR,28777,868,ES,15,3,12,0,1v1 Random Map
835090,warwarina,28779,868,DE,34,15,19,1,1v1 Random Map
2552692,BrettSheeran,28790,868,DE,31,13,18,0,1v1 Random Map
2402115,ricovandegevel,28795,868,NL,31,13,18,1,1v1 Random Map
2070478,Doud,28803,868,FR,39,18,21,0,1v1 Random Map
1953918,wzd27,28807,868,DE,18,7,11,0,1v1 Random Map
1585588,AonGA,28817,868,NA,109,48,61,17,1v1 Random Map
1446391,LupusLobo,28818,868,AR,369,182,187,5,1v1 Random Map
1007890,AlexNavas,28829,867,DE,181,90,91,3,1v1 Random Map
797146,Didzzz§!,28833,867,FR,137,65,72,1,1v1 Random Map
2409938,YARRR!!!,28843,867,US,11,0,11,0,1v1 Random Map
2313718,Vekerekel,28851,867,AR,31,13,18,1,1v1 Random Map
1691722,Henne,28878,867,DE,61,25,36,0,1v1 Random Map
1130450,starstone86rip,28889,866,FR,26,10,16,1,1v1 Random Map
786107,Bloodex,28903,866,DE,51,24,27,1,1v1 Random Map
679536,illid44n1,28908,866,NA,10,4,6,0,1v1 Random Map
557349,Dia Kurosawa,28911,866,CL,53,25,28,0,1v1 Random Map
2316153,ChrisLee1609,28923,866,NA,35,17,18,3,1v1 Random Map
1880250,IAmOneWithTheForce,28937,866,AT,29,11,18,0,1v1 Random Map
1207763,mixas,28950,866,PE,151,74,77,5,1v1 Random Map
2521150,FELIX_ALASTOR,28978,865,ES,29,12,17,0,1v1 Random Map
1977655,Cacu Cesa,29000,865,AR,13,4,9,1,1v1 Random Map
1468292,Toudodo,29008,865,FR,24,11,13,2,1v1 Random Map
2298134,KingMoore,29023,864,AR,10,3,7,0,1v1 Random Map
1085060,neWWel,29046,864,DE,187,91,96,0,1v1 Random Map
2656245,Gustavo Fring,29063,863,GB,10,3,7,0,1v1 Random Map
2030679,ChApi,29088,863,AR,24,7,17,2,1v1 Random Map
1979880,priecan,29091,863,ES,25,12,13,0,1v1 Random Map
315842,ジェフリー MrNiceGuy32,29101,863,US,38,17,21,6,1v1 Random Map
2517294,pessimistic,29124,862,JP,153,75,78,3,1v1 Random Map
2353329,Ins.Nh_ShAgY,29130,862,EC,14,6,8,0,1v1 Random Map
2030308,LOKI-notdead,29141,862,AR,81,39,42,0,1v1 Random Map
329760,Sylen,29153,862,AU,23,8,15,2,1v1 Random Map
470566,jonahanderson12,29222,860,US,14,2,12,0,1v1 Random Map
2115458,TigreDeAnillaco,29244,860,AR,20,8,12,0,1v1 Random Map
2101509,Fawltea,29245,860,GB,20,8,12,0,1v1 Random Map
1921720,cackyroche,29252,860,US,66,33,33,0,1v1 Random Map
